customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C14,,,,,"[{'product_id': 'P57', 'price': 244}]",2018-12-07 09:13:00
C19,,,,,"[{'product_id': 'P56', 'price': 824}, {'product_id': 'P53', 'price': 351}]",2018-12-07 19:06:00
C22,,,,,"[{'product_id': 'P35', 'price': 611}]",2018-12-07 10:07:00
C28,,,,,"[{'product_id': 'P36', 'price': 114}, {'product_id': 'P40', 'price': 385}, {'product_id': 'P35', 'price': 1110}]",2018-12-07 23:05:00
C32,,,,,"[{'product_id': 'P03', 'price': 362}, {'product_id': 'P06', 'price': 1826}]",2018-12-07 18:10:00
C50,,,,,"[{'product_id': 'P29', 'price': 1049}, {'product_id': 'P25', 'price': 797}]",2018-12-07 04:51:00
C57,,,,,"[{'product_id': 'P40', 'price': 1373}]",2018-12-07 06:09:00
C65,,,,,"[{'product_id': 'P02', 'price': 174}]",2018-12-07 07:56:00
C66,,,,,"[{'product_id': 'P47', 'price': 343}, {'product_id': 'P60', 'price': 309}]",2018-12-07 04:03:00
C74,,,,,"[{'product_id': 'P22', 'price': 1441}]",2018-12-07 07:17:00
C80,,,,,"[{'product_id': 'P42', 'price': 1057}, {'product_id': 'P41', 'price': 1300}, {'product_id': 'P45', 'price': 1679}]",2018-12-07 08:14:00
C81,,,,,"[{'product_id': 'P64', 'price': 1366}, {'product_id': 'P61', 'price': 713}]",2018-12-07 15:18:00
C95,,,,,"[{'product_id': 'P60', 'price': 484}, {'product_id': 'P57', 'price': 1680}]",2018-12-07 12:14:00
C102,,,,,"[{'product_id': 'P61', 'price': 1445}]",2018-12-07 15:16:00
C110,,,,,"[{'product_id': 'P11', 'price': 1316}, {'product_id': 'P12', 'price': 1925}]",2018-12-07 06:19:00
C120,,,,,"[{'product_id': 'P38', 'price': 1417}, {'product_id': 'P35', 'price': 438}]",2018-12-07 03:47:00
C125,,,,,"[{'product_id': 'P37', 'price': 1558}, {'product_id': 'P35', 'price': 900}, {'product_id': 'P40', 'price': 473}]",2018-12-07 14:26:00
C133,,,,,"[{'product_id': 'P63', 'price': 956}, {'product_id': 'P63', 'price': 1291}, {'product_id': 'P61', 'price': 316}]",2018-12-07 12:56:00
C135,,,,,"[{'product_id': 'P31', 'price': 1519}, {'product_id': 'P31', 'price': 1680}]",2018-12-07 15:21:00
C136,,,,,"[{'product_id': 'P34', 'price': 1298}]",2018-12-07 08:32:00
C2,,,,,"[{'product_id': 'P21', 'price': 1907}]",2018-12-08 22:20:00
C3,,,,,"[{'product_id': 'P52', 'price': 740}, {'product_id': 'P46', 'price': 853}]",2018-12-08 08:56:00
C14,,,,,"[{'product_id': 'P57', 'price': 507}]",2018-12-08 04:29:00
C16,,,,,"[{'product_id': 'P03', 'price': 650}]",2018-12-08 03:48:00
C18,,,,,"[{'product_id': 'P36', 'price': 1132}, {'product_id': 'P37', 'price': 1019}, {'product_id': 'P36', 'price': 1866}]",2018-12-08 17:58:00
C24,,,,,"[{'product_id': 'P32', 'price': 1950}]",2018-12-08 23:07:00
C35,,,,,"[{'product_id': 'P40', 'price': 53}]",2018-12-08 23:23:00
C38,,,,,"[{'product_id': 'P27', 'price': 960}, {'product_id': 'P31', 'price': 1872}]",2018-12-08 15:34:00
C44,,,,,"[{'product_id': 'P44', 'price': 795}, {'product_id': 'P47', 'price': 1155}]",2018-12-08 12:08:00
C66,,,,,"[{'product_id': 'P03', 'price': 200}, {'product_id': 'P03', 'price': 1660}, {'product_id': 'P09', 'price': 1143}]",2018-12-08 04:37:00
C70,,,,,"[{'product_id': 'P44', 'price': 690}]",2018-12-08 03:48:00
C73,,,,,"[{'product_id': 'P62', 'price': 1844}, {'product_id': 'P63', 'price': 751}, {'product_id': 'P63', 'price': 90}]",2018-12-08 22:52:00
C79,,,,,"[{'product_id': 'P50', 'price': 264}, {'product_id': 'P52', 'price': 531}]",2018-12-08 11:41:00
C83,,,,,"[{'product_id': 'P62', 'price': 659}, {'product_id': 'P61', 'price': 1345}]",2018-12-08 12:48:00
C84,,,,,"[{'product_id': 'P55', 'price': 786}]",2018-12-08 15:13:00
C92,,,,,"[{'product_id': 'P47', 'price': 1151}]",2018-12-08 08:43:00
C94,,,,,"[{'product_id': 'P27', 'price': 1279}, {'product_id': 'P25', 'price': 1097}, {'product_id': 'P30', 'price': 1860}]",2018-12-08 04:02:00
C102,,,,,"[{'product_id': 'P09', 'price': 872}, {'product_id': 'P05', 'price': 1819}, {'product_id': 'P06', 'price': 1964}]",2018-12-08 16:55:00
C103,,,,,"[{'product_id': 'P28', 'price': 1699}, {'product_id': 'P25', 'price': 845}, {'product_id': 'P29', 'price': 477}]",2018-12-08 23:34:00
C107,,,,,"[{'product_id': 'P47', 'price': 1076}, {'product_id': 'P51', 'price': 399}]",2018-12-08 15:58:00
C108,,,,,"[{'product_id': 'P39', 'price': 1482}, {'product_id': 'P35', 'price': 1600}, {'product_id': 'P37', 'price': 614}]",2018-12-08 17:49:00
C114,,,,,"[{'product_id': 'P64', 'price': 620}, {'product_id': 'P62', 'price': 1590}, {'product_id': 'P62', 'price': 475}]",2018-12-08 07:46:00
C125,,,,,"[{'product_id': 'P38', 'price': 510}]",2018-12-08 04:40:00
C131,,,,,"[{'product_id': 'P56', 'price': 428}, {'product_id': 'P48', 'price': 1023}]",2018-12-08 07:29:00
C3,,,,,"[{'product_id': 'P50', 'price': 1163}, {'product_id': 'P48', 'price': 1755}]",2018-12-09 13:25:00
C11,,,,,"[{'product_id': 'P03', 'price': 832}, {'product_id': 'P07', 'price': 965}]",2018-12-09 11:45:00
C24,,,,,"[{'product_id': 'P33', 'price': 835}]",2018-12-09 10:45:00
C56,,,,,"[{'product_id': 'P40', 'price': 336}, {'product_id': 'P36', 'price': 132}]",2018-12-09 17:38:00
C60,,,,,"[{'product_id': 'P28', 'price': 1915}, {'product_id': 'P27', 'price': 1240}, {'product_id': 'P25', 'price': 692}]",2018-12-09 09:12:00
C68,,,,,"[{'product_id': 'P31', 'price': 763}, {'product_id': 'P30', 'price': 272}]",2018-12-09 20:52:00
C78,,,,,"[{'product_id': 'P63', 'price': 1156}, {'product_id': 'P64', 'price': 1617}]",2018-12-09 16:29:00
C87,,,,,"[{'product_id': 'P49', 'price': 1129}]",2018-12-09 23:23:00
C89,,,,,"[{'product_id': 'P60', 'price': 955}]",2018-12-09 04:20:00
C102,,,,,"[{'product_id': 'P43', 'price': 77}, {'product_id': 'P43', 'price': 1385}]",2018-12-09 21:12:00
C108,,,,,"[{'product_id': 'P38', 'price': 387}, {'product_id': 'P35', 'price': 752}]",2018-12-09 06:55:00
C114,,,,,"[{'product_id': 'P63', 'price': 158}]",2018-12-09 16:39:00
C115,,,,,"[{'product_id': 'P61', 'price': 647}]",2018-12-09 18:10:00
C125,,,,,"[{'product_id': 'P40', 'price': 286}, {'product_id': 'P39', 'price': 126}]",2018-12-09 10:21:00
C133,,,,,"[{'product_id': 'P34', 'price': 1606}, {'product_id': 'P24', 'price': 966}]",2018-12-09 13:11:00
C12,,,,,"[{'product_id': 'P47', 'price': 1276}]",2018-12-10 19:26:00
C28,,,,,"[{'product_id': 'P47', 'price': 1256}, {'product_id': 'P53', 'price': 1468}, {'product_id': 'P51', 'price': 709}]",2018-12-10 09:03:00
C36,,,,,"[{'product_id': 'P22', 'price': 1260}]",2018-12-10 08:17:00
C37,,,,,"[{'product_id': 'P34', 'price': 1534}, {'product_id': 'P27', 'price': 1495}]",2018-12-10 09:53:00
C43,,,,,"[{'product_id': 'P63', 'price': 161}, {'product_id': 'P61', 'price': 538}]",2018-12-10 15:34:00
C45,,,,,"[{'product_id': 'P05', 'price': 1782}, {'product_id': 'P04', 'price': 244}, {'product_id': 'P06', 'price': 501}]",2018-12-10 13:56:00
C51,,,,,"[{'product_id': 'P38', 'price': 211}]",2018-12-10 03:27:00
C80,,,,,"[{'product_id': 'P48', 'price': 949}]",2018-12-10 17:01:00
C103,,,,,"[{'product_id': 'P28', 'price': 306}]",2018-12-10 15:59:00
C108,,,,,"[{'product_id': 'P40', 'price': 1524}]",2018-12-10 19:08:00
C121,,,,,"[{'product_id': 'P56', 'price': 1504}, {'product_id': 'P56', 'price': 583}]",2018-12-10 06:32:00
C122,,,,,"[{'product_id': 'P45', 'price': 258}, {'product_id': 'P44', 'price': 557}, {'product_id': 'P52', 'price': 1465}]",2018-12-10 09:27:00
C124,,,,,"[{'product_id': 'P45', 'price': 395}, {'product_id': 'P46', 'price': 468}]",2018-12-10 12:39:00
C129,,,,,"[{'product_id': 'P41', 'price': 1671}]",2018-12-10 17:58:00
C13,,,,,"[{'product_id': 'P17', 'price': 1385}, {'product_id': 'P13', 'price': 442}]",2018-12-11 07:25:00
C15,,,,,"[{'product_id': 'P06', 'price': 1324}, {'product_id': 'P03', 'price': 323}, {'product_id': 'P07', 'price': 1113}]",2018-12-11 03:26:00
C21,,,,,"[{'product_id': 'P40', 'price': 1817}, {'product_id': 'P39', 'price': 4}]",2018-12-11 19:44:00
C23,,,,,"[{'product_id': 'P62', 'price': 1416}]",2018-12-11 11:59:00
C28,,,,,"[{'product_id': 'P52', 'price': 560}, {'product_id': 'P55', 'price': 1110}]",2018-12-11 17:06:00
C30,,,,,"[{'product_id': 'P27', 'price': 180}, {'product_id': 'P33', 'price': 523}, {'product_id': 'P25', 'price': 1793}]",2018-12-11 21:33:00
C36,,,,,"[{'product_id': 'P28', 'price': 1435}, {'product_id': 'P22', 'price': 1738}, {'product_id': 'P32', 'price': 985}]",2018-12-11 20:06:00
C47,,,,,"[{'product_id': 'P37', 'price': 1669}, {'product_id': 'P39', 'price': 804}, {'product_id': 'P39', 'price': 131}]",2018-12-11 13:15:00
C48,,,,,"[{'product_id': 'P35', 'price': 462}]",2018-12-11 22:39:00
C52,,,,,"[{'product_id': 'P30', 'price': 1288}, {'product_id': 'P26', 'price': 1417}]",2018-12-11 05:14:00
C53,,,,,"[{'product_id': 'P23', 'price': 111}, {'product_id': 'P29', 'price': 545}]",2018-12-11 08:36:00
C66,,,,,"[{'product_id': 'P08', 'price': 1429}, {'product_id': 'P12', 'price': 1412}, {'product_id': 'P04', 'price': 723}]",2018-12-11 15:41:00
C71,,,,,"[{'product_id': 'P37', 'price': 979}]",2018-12-11 16:15:00
C73,,,,,"[{'product_id': 'P48', 'price': 493}]",2018-12-11 15:26:00
C80,,,,,"[{'product_id': 'P54', 'price': 859}, {'product_id': 'P50', 'price': 1484}]",2018-12-11 02:55:00
C96,,,,,"[{'product_id': 'P61', 'price': 858}, {'product_id': 'P62', 'price': 1280}]",2018-12-11 20:39:00
C109,,,,,"[{'product_id': 'P38', 'price': 1994}, {'product_id': 'P40', 'price': 1459}]",2018-12-11 20:11:00
C110,,,,,"[{'product_id': 'P04', 'price': 523}, {'product_id': 'P06', 'price': 1606}]",2018-12-11 17:19:00
C112,,,,,"[{'product_id': 'P37', 'price': 1715}, {'product_id': 'P36', 'price': 1272}, {'product_id': 'P36', 'price': 410}]",2018-12-11 12:15:00
C120,,,,,"[{'product_id': 'P40', 'price': 422}, {'product_id': 'P40', 'price': 51}, {'product_id': 'P40', 'price': 1749}]",2018-12-11 05:17:00
C121,,,,,"[{'product_id': 'P56', 'price': 421}, {'product_id': 'P45', 'price': 960}, {'product_id': 'P55', 'price': 1578}]",2018-12-11 10:10:00
C125,,,,,"[{'product_id': 'P36', 'price': 609}, {'product_id': 'P37', 'price': 1516}]",2018-12-11 09:00:00
C130,,,,,"[{'product_id': 'P37', 'price': 1848}, {'product_id': 'P35', 'price': 725}, {'product_id': 'P36', 'price': 91}]",2018-12-11 16:51:00
C135,,,,,"[{'product_id': 'P32', 'price': 14}, {'product_id': 'P27', 'price': 99}, {'product_id': 'P25', 'price': 1983}]",2018-12-11 09:27:00
C1,,,,,"[{'product_id': 'P43', 'price': 650}]",2018-12-12 07:56:00
C9,,,,,"[{'product_id': 'P23', 'price': 1456}]",2018-12-12 17:16:00
C20,,,,,"[{'product_id': 'P14', 'price': 1343}, {'product_id': 'P21', 'price': 1146}, {'product_id': 'P19', 'price': 1916}]",2018-12-12 16:48:00
C34,,,,,"[{'product_id': 'P29', 'price': 1695}]",2018-12-12 21:28:00
C37,,,,,"[{'product_id': 'P28', 'price': 369}, {'product_id': 'P31', 'price': 1160}, {'product_id': 'P28', 'price': 256}]",2018-12-12 03:00:00
C43,,,,,"[{'product_id': 'P38', 'price': 193}, {'product_id': 'P39', 'price': 173}]",2018-12-12 07:01:00
C53,,,,,"[{'product_id': 'P25', 'price': 668}]",2018-12-12 03:00:00
C58,,,,,"[{'product_id': 'P40', 'price': 1912}]",2018-12-12 03:13:00
C70,,,,,"[{'product_id': 'P44', 'price': 685}, {'product_id': 'P55', 'price': 167}]",2018-12-12 09:12:00
C72,,,,,"[{'product_id': 'P52', 'price': 770}]",2018-12-12 16:47:00
C74,,,,,"[{'product_id': 'P64', 'price': 1975}, {'product_id': 'P63', 'price': 717}]",2018-12-12 08:59:00
C77,,,,,"[{'product_id': 'P36', 'price': 768}]",2018-12-12 16:21:00
C78,,,,,"[{'product_id': 'P05', 'price': 1846}, {'product_id': 'P08', 'price': 334}, {'product_id': 'P03', 'price': 1100}]",2018-12-12 16:11:00
C79,,,,,"[{'product_id': 'P43', 'price': 2}, {'product_id': 'P53', 'price': 1890}, {'product_id': 'P51', 'price': 1}]",2018-12-12 10:56:00
C93,,,,,"[{'product_id': 'P10', 'price': 1824}, {'product_id': 'P04', 'price': 1491}, {'product_id': 'P04', 'price': 1450}]",2018-12-12 18:29:00
C105,,,,,"[{'product_id': 'P42', 'price': 789}, {'product_id': 'P52', 'price': 1076}, {'product_id': 'P55', 'price': 1760}]",2018-12-12 13:08:00
C109,,,,,"[{'product_id': 'P39', 'price': 409}, {'product_id': 'P40', 'price': 974}]",2018-12-12 12:15:00
C115,,,,,"[{'product_id': 'P62', 'price': 901}]",2018-12-12 18:06:00
C118,,,,,"[{'product_id': 'P16', 'price': 607}, {'product_id': 'P18', 'price': 167}]",2018-12-12 03:13:00
C124,,,,,"[{'product_id': 'P36', 'price': 705}, {'product_id': 'P37', 'price': 237}, {'product_id': 'P37', 'price': 1746}]",2018-12-12 17:30:00
C129,,,,,"[{'product_id': 'P38', 'price': 1193}, {'product_id': 'P38', 'price': 180}]",2018-12-12 09:05:00
C2,,,,,"[{'product_id': 'P37', 'price': 991}, {'product_id': 'P39', 'price': 116}, {'product_id': 'P36', 'price': 823}]",2018-12-13 18:15:00
C15,,,,,"[{'product_id': 'P64', 'price': 720}]",2018-12-13 17:41:00
C22,,,,,"[{'product_id': 'P61', 'price': 1237}, {'product_id': 'P62', 'price': 608}]",2018-12-13 10:04:00
C28,,,,,"[{'product_id': 'P39', 'price': 231}, {'product_id': 'P38', 'price': 667}, {'product_id': 'P40', 'price': 1310}]",2018-12-13 10:14:00
C31,,,,,"[{'product_id': 'P38', 'price': 1104}, {'product_id': 'P40', 'price': 198}]",2018-12-13 14:18:00
C36,,,,,"[{'product_id': 'P24', 'price': 1047}, {'product_id': 'P33', 'price': 1197}]",2018-12-13 04:20:00
C43,,,,,"[{'product_id': 'P63', 'price': 506}]",2018-12-13 22:53:00
C47,,,,,"[{'product_id': 'P48', 'price': 1189}, {'product_id': 'P47', 'price': 536}, {'product_id': 'P44', 'price': 1759}]",2018-12-13 18:15:00
C60,,,,,"[{'product_id': 'P13', 'price': 1847}]",2018-12-13 21:06:00
C66,,,,,"[{'product_id': 'P50', 'price': 128}, {'product_id': 'P42', 'price': 823}, {'product_id': 'P50', 'price': 1161}]",2018-12-13 05:18:00
C72,,,,,"[{'product_id': 'P50', 'price': 1223}]",2018-12-13 05:51:00
C80,,,,,"[{'product_id': 'P11', 'price': 1924}, {'product_id': 'P05', 'price': 102}]",2018-12-13 23:38:00
C81,,,,,"[{'product_id': 'P64', 'price': 1735}]",2018-12-13 13:18:00
C86,,,,,"[{'product_id': 'P40', 'price': 747}]",2018-12-13 09:59:00
C90,,,,,"[{'product_id': 'P08', 'price': 650}, {'product_id': 'P12', 'price': 720}]",2018-12-13 13:48:00
C103,,,,,"[{'product_id': 'P63', 'price': 1388}]",2018-12-13 07:31:00
C104,,,,,"[{'product_id': 'P64', 'price': 1377}, {'product_id': 'P64', 'price': 1508}, {'product_id': 'P61', 'price': 1822}]",2018-12-13 23:17:00
C114,,,,,"[{'product_id': 'P62', 'price': 690}]",2018-12-13 06:01:00
C126,,,,,"[{'product_id': 'P24', 'price': 670}, {'product_id': 'P22', 'price': 476}]",2018-12-13 21:20:00
C133,,,,,"[{'product_id': 'P32', 'price': 588}]",2018-12-13 04:33:00
C134,,,,,"[{'product_id': 'P64', 'price': 1904}, {'product_id': 'P61', 'price': 1975}]",2018-12-13 14:28:00
C135,,,,,"[{'product_id': 'P32', 'price': 1594}]",2018-12-13 23:03:00
C1,,,,,"[{'product_id': 'P61', 'price': 1878}]",2018-12-14 18:13:00
C8,,,,,"[{'product_id': 'P52', 'price': 647}, {'product_id': 'P60', 'price': 1221}]",2018-12-14 12:58:00
C11,,,,,"[{'product_id': 'P61', 'price': 1864}]",2018-12-14 11:57:00
C23,,,,,"[{'product_id': 'P46', 'price': 1402}, {'product_id': 'P57', 'price': 757}, {'product_id': 'P60', 'price': 1127}]",2018-12-14 18:35:00
C24,,,,,"[{'product_id': 'P23', 'price': 675}, {'product_id': 'P30', 'price': 963}, {'product_id': 'P24', 'price': 250}]",2018-12-14 21:55:00
C26,,,,,"[{'product_id': 'P56', 'price': 1082}, {'product_id': 'P59', 'price': 441}, {'product_id': 'P46', 'price': 1799}]",2018-12-14 08:56:00
C32,,,,,"[{'product_id': 'P34', 'price': 1820}]",2018-12-14 10:22:00
C33,,,,,"[{'product_id': 'P57', 'price': 1542}]",2018-12-14 02:49:00
C36,,,,,"[{'product_id': 'P34', 'price': 1084}]",2018-12-14 07:03:00
C46,,,,,"[{'product_id': 'P61', 'price': 997}, {'product_id': 'P61', 'price': 1902}, {'product_id': 'P63', 'price': 1689}]",2018-12-14 22:51:00
C51,,,,,"[{'product_id': 'P39', 'price': 1177}]",2018-12-14 09:33:00
C58,,,,,"[{'product_id': 'P41', 'price': 1446}, {'product_id': 'P52', 'price': 1083}]",2018-12-14 17:49:00
C59,,,,,"[{'product_id': 'P27', 'price': 1248}, {'product_id': 'P34', 'price': 1830}]",2018-12-14 12:23:00
C69,,,,,"[{'product_id': 'P34', 'price': 974}]",2018-12-14 14:37:00
C70,,,,,"[{'product_id': 'P45', 'price': 637}, {'product_id': 'P41', 'price': 523}, {'product_id': 'P45', 'price': 1667}]",2018-12-14 06:01:00
C75,,,,,"[{'product_id': 'P59', 'price': 243}, {'product_id': 'P47', 'price': 1695}, {'product_id': 'P52', 'price': 1564}]",2018-12-14 21:19:00
C86,,,,,"[{'product_id': 'P39', 'price': 1817}, {'product_id': 'P38', 'price': 701}]",2018-12-14 19:56:00
C88,,,,,"[{'product_id': 'P64', 'price': 1201}, {'product_id': 'P64', 'price': 1680}]",2018-12-14 23:14:00
C102,,,,,"[{'product_id': 'P56', 'price': 987}]",2018-12-14 16:49:00
C103,,,,,"[{'product_id': 'P26', 'price': 1077}, {'product_id': 'P30', 'price': 1718}]",2018-12-14 04:00:00
C104,,,,,"[{'product_id': 'P61', 'price': 197}]",2018-12-14 03:51:00
C107,,,,,"[{'product_id': 'P41', 'price': 1263}, {'product_id': 'P43', 'price': 337}, {'product_id': 'P56', 'price': 396}]",2018-12-14 23:10:00
C112,,,,,"[{'product_id': 'P02', 'price': 237}, {'product_id': 'P07', 'price': 496}, {'product_id': 'P05', 'price': 1844}]",2018-12-14 23:23:00
C114,,,,,"[{'product_id': 'P62', 'price': 150}, {'product_id': 'P62', 'price': 1952}, {'product_id': 'P63', 'price': 1128}]",2018-12-14 04:15:00
C125,,,,,"[{'product_id': 'P35', 'price': 1383}]",2018-12-14 03:18:00
C130,,,,,"[{'product_id': 'P64', 'price': 1096}, {'product_id': 'P64', 'price': 1431}, {'product_id': 'P63', 'price': 221}]",2018-12-14 19:47:00
C6,,,,,"[{'product_id': 'P14', 'price': 1403}, {'product_id': 'P18', 'price': 904}, {'product_id': 'P17', 'price': 516}]",2018-12-15 23:34:00
C14,,,,,"[{'product_id': 'P49', 'price': 1764}, {'product_id': 'P56', 'price': 1200}]",2018-12-15 13:31:00
C15,,,,,"[{'product_id': 'P62', 'price': 1823}, {'product_id': 'P63', 'price': 1248}]",2018-12-15 16:00:00
C25,,,,,"[{'product_id': 'P27', 'price': 985}]",2018-12-15 05:18:00
C26,,,,,"[{'product_id': 'P07', 'price': 909}, {'product_id': 'P03', 'price': 1765}, {'product_id': 'P04', 'price': 250}]",2018-12-15 20:34:00
C27,,,,,"[{'product_id': 'P61', 'price': 413}]",2018-12-15 12:34:00
C34,,,,,"[{'product_id': 'P25', 'price': 1456}, {'product_id': 'P28', 'price': 1249}, {'product_id': 'P24', 'price': 1505}]",2018-12-15 06:39:00
C39,,,,,"[{'product_id': 'P31', 'price': 926}, {'product_id': 'P22', 'price': 1843}, {'product_id': 'P23', 'price': 1501}]",2018-12-15 14:47:00
C40,,,,,"[{'product_id': 'P48', 'price': 227}]",2018-12-15 21:02:00
C58,,,,,"[{'product_id': 'P58', 'price': 306}]",2018-12-15 03:26:00
C68,,,,,"[{'product_id': 'P05', 'price': 55}, {'product_id': 'P04', 'price': 1068}, {'product_id': 'P11', 'price': 1027}]",2018-12-15 03:24:00
C79,,,,,"[{'product_id': 'P51', 'price': 751}]",2018-12-15 19:21:00
C83,,,,,"[{'product_id': 'P61', 'price': 183}, {'product_id': 'P63', 'price': 569}, {'product_id': 'P64', 'price': 1323}]",2018-12-15 07:29:00
C89,,,,,"[{'product_id': 'P37', 'price': 1028}, {'product_id': 'P39', 'price': 707}, {'product_id': 'P39', 'price': 1691}]",2018-12-15 21:22:00
C91,,,,,"[{'product_id': 'P16', 'price': 1489}]",2018-12-15 03:23:00
C99,,,,,"[{'product_id': 'P37', 'price': 1643}, {'product_id': 'P36', 'price': 1482}, {'product_id': 'P35', 'price': 837}]",2018-12-15 22:58:00
C102,,,,,"[{'product_id': 'P62', 'price': 1855}, {'product_id': 'P64', 'price': 960}, {'product_id': 'P63', 'price': 1717}]",2018-12-15 06:37:00
C109,,,,,"[{'product_id': 'P40', 'price': 985}, {'product_id': 'P40', 'price': 444}]",2018-12-15 04:18:00
C114,,,,,"[{'product_id': 'P64', 'price': 537}, {'product_id': 'P63', 'price': 197}, {'product_id': 'P63', 'price': 1347}]",2018-12-15 20:06:00
C118,,,,,"[{'product_id': 'P40', 'price': 1072}, {'product_id': 'P35', 'price': 1960}, {'product_id': 'P37', 'price': 1724}]",2018-12-15 12:53:00
C119,,,,,"[{'product_id': 'P46', 'price': 1106}, {'product_id': 'P44', 'price': 1218}]",2018-12-15 03:07:00
C125,,,,,"[{'product_id': 'P40', 'price': 604}]",2018-12-15 09:12:00
C126,,,,,"[{'product_id': 'P15', 'price': 481}, {'product_id': 'P13', 'price': 274}, {'product_id': 'P15', 'price': 1170}]",2018-12-15 12:51:00
C130,,,,,"[{'product_id': 'P38', 'price': 759}, {'product_id': 'P39', 'price': 1443}, {'product_id': 'P38', 'price': 788}]",2018-12-15 11:14:00
C136,,,,,"[{'product_id': 'P34', 'price': 132}, {'product_id': 'P28', 'price': 222}]",2018-12-15 07:59:00
C2,,,,,"[{'product_id': 'P60', 'price': 1798}, {'product_id': 'P48', 'price': 1809}]",2018-12-16 04:50:00
C5,,,,,"[{'product_id': 'P29', 'price': 1780}]",2018-12-16 10:14:00
C8,,,,,"[{'product_id': 'P61', 'price': 306}, {'product_id': 'P63', 'price': 434}]",2018-12-16 21:01:00
C15,,,,,"[{'product_id': 'P63', 'price': 819}]",2018-12-16 12:35:00
C21,,,,,"[{'product_id': 'P27', 'price': 920}, {'product_id': 'P27', 'price': 1999}]",2018-12-16 18:01:00
C24,,,,,"[{'product_id': 'P32', 'price': 23}, {'product_id': 'P32', 'price': 1210}, {'product_id': 'P26', 'price': 1069}]",2018-12-16 21:08:00
C29,,,,,"[{'product_id': 'P02', 'price': 1466}, {'product_id': 'P01', 'price': 614}, {'product_id': 'P12', 'price': 212}]",2018-12-16 11:06:00
C43,,,,,"[{'product_id': 'P37', 'price': 1700}]",2018-12-16 06:28:00
C48,,,,,"[{'product_id': 'P39', 'price': 533}]",2018-12-16 13:21:00
C51,,,,,"[{'product_id': 'P26', 'price': 752}]",2018-12-16 18:07:00
C53,,,,,"[{'product_id': 'P49', 'price': 1211}, {'product_id': 'P50', 'price': 1321}]",2018-12-16 07:05:00
C57,,,,,"[{'product_id': 'P27', 'price': 1982}]",2018-12-16 05:01:00
C58,,,,,"[{'product_id': 'P48', 'price': 683}, {'product_id': 'P42', 'price': 301}]",2018-12-16 11:38:00
C66,,,,,"[{'product_id': 'P06', 'price': 799}]",2018-12-16 23:47:00
C79,,,,,"[{'product_id': 'P58', 'price': 3}, {'product_id': 'P59', 'price': 376}, {'product_id': 'P46', 'price': 422}]",2018-12-16 21:07:00
C81,,,,,"[{'product_id': 'P36', 'price': 824}]",2018-12-16 12:14:00
C87,,,,,"[{'product_id': 'P47', 'price': 452}]",2018-12-16 20:51:00
C88,,,,,"[{'product_id': 'P62', 'price': 1867}]",2018-12-16 23:10:00
C89,,,,,"[{'product_id': 'P50', 'price': 575}, {'product_id': 'P49', 'price': 333}]",2018-12-16 07:24:00
C91,,,,,"[{'product_id': 'P20', 'price': 1719}, {'product_id': 'P17', 'price': 1762}]",2018-12-16 16:14:00
C95,,,,,"[{'product_id': 'P47', 'price': 1813}, {'product_id': 'P58', 'price': 192}]",2018-12-16 23:48:00
